date,time,NEE.south,R.south,GPP.south,NEE.north,R.north,GPP.north
2014-08-01,12:00,2.81074,7.36053,-4.54979,3.0196,6.14811,-3.12851
2014-08-02,12:00,2.95363,6.68729,-3.73366,2.61636,5.65255,-3.03619
2014-08-03,12:00,3.04007,6.51396,-3.47389,3.14456,5.87167,-2.72712
2014-08-04,12:00,3.60547,7.41214,-3.80667,2.68361,6.40575,-3.72214
2014-08-05,12:00,4.41755,6.49637,-2.07883,4.20496,6.27905,-2.07409
2014-08-06,12:00,3.504,7.38725,-3.88324,3.25179,6.85739,-3.6056
2014-08-07,12:00,3.15501,7.32755,-4.17254,2.543,6.69591,-4.15291
2014-08-08,12:00,2.76859,7.4168,-4.3578,3.05146,6.50358,-3.45212
2014-08-09,12:00,3.94848,7.53757,-3.58909,3.16406,6.27419,-3.11014
2014-08-10,12:00,3.04484,6.5963,-3.55146,2.57547,5.5819,-3.00643
2014-08-11,12:00,3.63758,5.69289,-2.0553,2.46699,5.48918,-3.04403
2014-08-12,12:00,2.6987,7.17105,-4.47234,3.07569,5.86706,-2.79137
2014-08-13,12:00,2.268,6.83703,-4.68366,2.78679,5.45769,-2.6709
2014-08-14,12:00,2.77719,7.79692,-5.01973,2.21397,6.30819,-4.09422
2014-08-15,12:00,2.81451,7.10187,-4.28737,3.69608,6.17003,-2.47396
2014-08-16,12:00,3.00795,7.09079,-4.08283,3.13451,6.51733,-3.38282
2014-08-17,12:00,2.92778,7.68612,-4.75834,3.39207,6.59202,-3.19995
2014-08-18,12:00,3.81593,6.89003,-3.07409,3.75209,6.0565,-2.30441
2014-08-19,12:00,3.44802,6.53784,-3.08982,2.95177,5.79647,-2.8447
2014-08-20,12:00,2.98565,6.75038,-3.76472,3.37657,5.98439,-2.60782
2014-08-21,12:00,2.8298,7.23417,-4.40437,2.16467,5.96401,-3.79933
2014-08-22,12:00,3.10852,7.07773,-3.96921,2.74829,6.02432,-3.27603
2014-08-23,12:00,3.32497,7.76616,-4.44119,4.04116,6.83314,-2.79199
2014-08-24,12:00,3.42561,8.03669,-4.61108,3.72017,7.01191,-3.29174
2014-08-25,12:00,3.89735,8.27236,-4.37501,3.97203,7.81799,-3.84596
2014-08-26,12:00,5.0339,6.75813,-1.72423,3.7867,6.14807,-2.36137
2014-08-27,12:00,5.4049,7.94245,-2.53755,3.06274,7.02756,-3.96482
2014-08-28,12:00,3.11016,7.07858,-4.10636,2.94311,6.30821,-3.3651
2014-08-29,12:00,3.78088,6.87926,-2.58915,3.35358,5.8999,-2.54632
2014-08-30,12:00,3.51036,5.32261,-1.81225,4.8428,5.93016,-1.08736
2014-08-31,12:00,1.86481,6.00106,-4.13625,1.45931,5.16441,-3.70511
2014-09-01,12:00,4.45541,6.85284,-2.39742,3.91105,6.43418,-2.52313
2014-09-02,12:00,4.23491,6.22971,-1.9948,3.45525,5.81706,-3.60962
2014-09-03,12:00,3.1324,6.52087,-3.38848,2.89888,5.48055,-2.50706
2014-09-04,12:00,3.76182,5.53302,-1.9026,3.11944,5.39707,-2.27763
2014-09-05,12:00,3.08804,5.49581,-2.40778,2.85741,5.36782,-2.5104
2014-09-06,12:00,3.13631,5.83148,-2.69517,2.24602,4.71673,-2.47072
2014-09-07,12:00,2.50549,5.22201,-2.71651,2.44584,4.96403,-2.51819
2014-09-08,12:00,2.05781,6.3805,-4.42111,2.77015,5.54454,-2.77439
2014-09-09,12:00,2.48094,6.4535,-3.97256,3.04554,5.41967,-2.37413
2014-09-10,12:00,2.21782,6.23838,-3.8486,3.33269,5.67821,-2.34553
2014-09-11,12:00,2.86786,5.94458,-3.07673,3.17041,5.37512,-2.20472
2014-09-12,12:00,3.32485,5.00245,-1.89302,3.14099,5.48348,-2.34249
2014-09-13,12:00,3.07818,4.78645,-1.63961,2.41764,5.07621,-2.65857
2014-09-14,12:00,3.09366,4.84334,-1.71512,3.10886,5.65796,-2.54911
2014-09-15,12:00,3.69783,4.72603,-1.07433,3.33399,5.52614,-2.19215
2014-09-16,12:00,3.6553,5.2396,-1.54028,3.09448,5.81461,-2.72013
2014-09-17,12:00,5.12554,6.27737,-1.15184,3.39439,5.35455,-2.13678
2014-09-18,12:00,4.49874,5.69128,-1.19254,3.02891,4.75948,-1.73057
2014-09-19,12:00,2.72206,4.90622,-2.18415,2.69236,5.01701,-2.32466
2014-09-20,12:00,3.50536,5.20501,-1.69966,3.14136,5.42582,-2.28446
2014-09-21,12:00,3.24882,4.91608,-1.66725,3.23251,5.18003,-1.94752
2014-09-22,12:00,3.76133,5.28725,-1.52592,2.5913,4.41795,-1.82665
2014-09-23,12:00,3.64578,5.15633,-1.51055,2.44422,4.39875,-1.95454
2014-09-24,12:00,3.40514,4.42295,-1.01781,3.03799,4.66876,-1.63077
2014-09-25,12:00,3.39934,4.63709,-1.23776,2.38507,4.32039,-1.93531
2014-09-26,12:00,2.47505,4.2873,-1.81225,1.7292,4.16137,-2.43217
2014-09-27,12:00,2.03537,4.14235,-2.16971,1.76018,4.34978,-2.5896
2014-09-28,12:00,2.43856,4.15151,-1.71295,1.81113,4.00991,-2.19878
2014-09-29,12:00,2.41745,4.09452,-1.8123,1.63111,3.8847,-2.25359
2014-09-30,12:00,2.94539,4.30343,-1.35805,2.43107,4.22385,-1.79277
2014-10-01,12:00,2.38646,3.85325,-1.46679,1.81539,3.99454,-2.17915
2014-10-02,12:00,1.58944,3.70913,-2.11969,1.50818,3.86162,-2.35344
2014-10-03,12:00,2.10419,3.847,-1.74281,1.50395,3.62919,-2.12524
2014-10-04,12:00,2.18354,3.97244,-1.7889,2.36662,4.04367,-1.67704
2014-10-05,12:00,2.48541,3.54705,-1.06164,2.05422,3.34669,-1.29248
2014-10-06,12:00,2.0384,3.09626,-1.05786,1.94939,3.00305,-1.05366
2014-10-07,12:00,1.89447,3.0402,-1.14573,1.60533,3.0088,-1.40347
2014-10-08,12:00,1.9013,3.05595,-1.15465,1.58148,3.00254,-1.42106
2014-10-09,12:00,1.72523,2.92656,-1.20133,1.47463,2.84462,-1.36999
2014-10-10,12:00,2.11894,2.89694,-0.778004,2.16354,3.02719,-0.863655
2014-10-11,12:00,1.62147,2.87879,-1.21744,1.76894,3.17253,-1.40359
2014-10-12,12:00,1.00128,2.60914,-1.68756,1.32104,2.71615,-1.39511
2014-10-13,12:00,0.680432,2.95382,-1.95741,1.85096,2.63256,-0.7816
2014-10-14,12:00,0.83027,2.76811,-1.8569,1.0609,2.21012,-1.14922
2014-10-15,12:00,1.14565,2.49516,-1.1591,1.01299,2.20019,-1.18719
2014-10-16,12:00,1.09119,2.2563,-1.16511,1.36274,2.40311,-1.04037
2014-10-17,12:00,1.2427,2.43035,-1.18764,1.78411,2.55482,-0.770709
2014-10-18,12:00,1.46734,2.54904,-1.0817,1.95204,2.78292,-0.830881
2014-10-19,12:00,1.74936,2.3944,-0.645039,2.15476,2.71525,-0.560493
2014-10-20,12:00,2.17769,2.57959,-0.4019,2.41686,2.94751,-0.530649
2014-10-21,12:00,2.16842,2.75094,-0.582515,1.56718,2.63219,-1.06502
2014-10-22,12:00,2.64079,2.99079,-0.35,1.81678,2.83298,-1.01619
2014-10-23,12:00,1.90006,2.42298,-0.522916,1.91849,2.75193,-0.833439
2014-10-24,12:00,2.02314,2.46926,-0.446124,1.88471,2.69557,-0.810863
2014-10-25,12:00,1.96612,2.57396,-0.60783,2.09046,2.76518,-0.674718
2014-10-26,12:00,1.76485,2.25893,-0.494083,1.68573,2.43202,-0.746287
2014-10-27,12:00,1.61691,2.20237,-0.585455,1.03086,2.05455,-1.02369
2014-10-28,12:00,2.04261,2.58644,-0.543833,0.971122,2.02588,-1.05476
2014-10-29,12:00,2.11307,2.56733,-0.454254,1.96876,2.65968,-0.690921
2014-10-30,12:00,1.49333,2.09522,-0.601891,1.06541,2.18007,-1.11466
2014-10-31,12:00,1.69415,2.27301,-0.578861,1.10934,2.18534,-1.076
2014-11-01,12:00,1.43461,2.31436,-0.879753,1.07285,2.37868,-1.30583
2014-11-02,12:00,1.17322,2.28623,-1.62395,1.70157,2.5443,-0.894471
2014-11-03,12:00,2.05465,2.08774,-0.033098,1.62355,2.30995,-0.686397
2014-11-04,12:00,1.55334,2.08989,-0.536551,1.68854,2.39586,-0.707315
2014-11-05,12:00,1.46348,1.71906,-0.255578,1.8521,1.923,-0.0709004
2014-11-06,12:00,1.6438,1.9887,-0.344897,1.3059,1.98482,-0.678918
2014-11-07,12:00,2.00163,2.19247,-0.190839,2.00797,2.29537,-0.2874
2014-11-08,12:00,1.79055,2.04511,-0.254561,2.05852,2.12609,-0.067574
2014-11-09,12:00,1.81589,1.89647,-0.0805766,1.64211,1.79136,-0.149251
2014-11-10,12:00,1.23533,1.54654,-0.311208,1.20345,1.65727,-0.453823
2014-11-11,12:00,0.801757,1.36376,-0.562001,1.13064,1.55197,-0.42132
2014-11-12,12:00,0.883402,1.50757,-0.624167,1.29529,1.7523,-0.457012
2014-11-13,12:00,1.52759,1.7296,-0.224663,1.47091,1.97334,-0.502426
2014-11-14,12:00,1.15315,1.41544,-0.262286,1.2927,1.70027,-0.407569
2014-11-15,12:00,1.32459,1.59659,-0.271995,1.11591,1.54787,-0.431959
2014-11-16,12:00,1.43203,1.60663,-0.174594,1.04486,1.78264,-0.737783
2014-11-17,12:00,1.38449,1.58714,-0.202654,1.2101,1.8789,-0.668807
2014-11-18,12:00,1.646,1.87697,-0.230971,0.995063,1.60146,-0.606395
2014-11-19,12:00,1.5602,1.63366,-0.0734614,1.01899,1.68827,-0.669284
2014-11-20,12:00,1.28957,1.32102,-0.0794205,0.664942,1.38583,-0.720892
2014-11-21,12:00,1.02669,1.17104,-0.144342,0.818883,1.31128,-0.492396
2014-11-22,12:00,1.23936,1.2932,-0.0538431,1.11979,1.56033,-0.440549
2014-11-23,12:00,1.10172,1.26432,-0.162596,1.21299,1.41564,-0.202649
2014-11-24,12:00,1.66983,1.76758,-0.0977476,0.757569,1.32527,-0.567701
2014-11-25,12:00,1.57415,1.6229,-0.0487567,0.95245,1.51634,-0.563893
2014-11-26,12:00,1.32336,1.34872,-0.0253679,0.912455,1.42184,-0.509382
2014-11-27,12:00,2.13345,2.07876,0.054694,1.63751,2.13945,-0.501945
2014-11-28,12:00,1.86565,1.79646,0.0691909,1.01106,1.71278,-0.67139
2014-11-29,12:00,1.19659,1.19885,-0.0674978,0.728907,1.14334,-0.414431
2014-11-30,12:00,0.686915,0.943087,-0.256172,0.739805,1.23249,-0.523678
2014-12-01,12:00,0.691266,0.731968,-0.0407019,0.771588,1.10945,-0.337865
2014-12-02,12:00,0.797273,0.910704,-0.113431,0.662042,0.903367,-0.241325
2014-12-03,12:00,0.727295,0.931022,-0.203726,0.594432,1.18975,-0.595315
2014-12-04,12:00,0.970282,0.982418,-0.0121366,0.801938,1.41493,-0.61299
2014-12-05,12:00,1.71462,1.67194,0.0426805,0.894345,1.32294,-0.428593
2014-12-06,12:00,1.81256,1.88586,-0.0733028,1.34091,1.92406,-0.583153
2014-12-07,12:00,0.736495,0.825098,-0.0886024,0.892648,1.36584,-0.473194
2014-12-08,12:00,1.24623,1.24961,-0.00337794,0.713111,1.16298,-0.449867
2014-12-09,12:00,1.37218,1.63237,-0.260199,0.80403,1.8135,-1.00947
2014-12-10,12:00,1.70694,1.88908,-0.182143,0.913458,1.76493,-0.851468
2014-12-11,12:00,1.33342,1.1161,-0.0845671,0.904332,1.23189,-0.327557
2014-12-12,12:00,0.556628,0.77778,-0.191756,0.987207,1.06009,-0.0728831
2014-12-13,12:00,0.50287,0.820272,-0.117783,0.633155,1.01146,-0.310475
2014-12-14,12:00,0.678078,0.745488,0.0570518,0.790927,0.942069,-0.151142
2014-12-15,12:00,0.624299,0.688701,-0.0644013,0.56759,0.879475,-0.311885
2014-12-16,12:00,0.738271,0.821939,-0.0836679,0.940483,0.887103,0.0533795
2014-12-17,12:00,0.625372,0.763358,-0.137986,0.718718,1.00346,-0.284339
2014-12-18,12:00,0.9433,1.16537,-0.222066,0.754245,1.40213,-0.647881
2014-12-19,12:00,1.20429,1.41941,-0.215121,1.0077,1.11231,-0.257095
2014-12-20,12:00,1.61903,1.81791,-0.198885,0.923672,1.44518,-0.488
2014-12-21,12:00,1.74167,1.84138,-0.0997061,0.654152,1.25103,-0.58365
2014-12-22,12:00,1.39418,1.49131,-0.0971288,0.521754,1.05602,-0.715727
2014-12-23,12:00,1.57807,1.65918,-0.0811117,0.769732,1.55683,-0.696911
2014-12-24,12:00,1.46456,1.54613,-0.0815669,0.782715,1.30198,-0.608525
2014-12-25,12:00,1.77969,1.84966,-0.0699751,0.582592,1.35168,-0.77518
2014-12-26,12:00,0.901733,1.00269,-0.100958,0.681232,1.39391,-0.717221
2014-12-27,12:00,0.900192,1.07992,-0.17973,0.785942,1.66077,-0.822442
2014-12-28,12:00,0.797395,0.862454,-0.0650597,0.791392,1.49713,-0.463402
2014-12-29,12:00,0.370165,0.611018,-0.231359,0.625665,1.44296,-0.55187
2014-12-30,12:00,0.515743,0.660052,-0.144309,0.621221,1.30388,-0.692575
2014-12-31,12:00,0.657425,0.668867,-0.0114425,0.850655,1.48419,-0.723217
2015-01-01,12:00,0.517028,0.53598,-0.0189513,1.16939,1.41712,-0.291376
2015-01-02,12:00,0.465328,0.668424,-0.203096,0.79165,1.21743,-0.0729801
2015-01-03,12:00,0.546835,0.571257,-0.0244228,0.683609,1.08422,-0.0873167
2015-01-04,12:00,0.687793,0.703711,-0.0159184,0.739219,1.15788,-0.0146398
2015-01-05,12:00,0.492082,0.505127,-0.0130442,0.630943,0.665336,0.498805
2015-01-06,12:00,1.47087,0.716622,0.75425,0.647266,0.201998,0.358626
2015-01-07,12:00,0.412373,0.542019,-0.129646,0.646397,0.729586,-0.490776
2015-01-08,12:00,0.416367,0.590256,-0.173889,0.656472,0.759731,-0.239248
2015-01-09,12:00,0.666074,0.705922,-0.0398484,0.709762,0.71206,-0.488237
2015-01-10,12:00,0.664274,0.702961,-0.0434918,0.410011,0.21748,-0.515247
2015-01-11,12:00,0.677132,0.754308,-0.0543274,0.737405,0.712986,-0.299696
2015-01-12,12:00,0.640671,0.868246,-0.216208,0.746547,1.11551,-0.368961
2015-01-13,12:00,1.1346,1.13249,0.00211153,0.607525,0.885844,-0.278319
2015-01-14,12:00,0.810437,0.912434,-0.101996,0.548556,0.599552,-0.0509959
2015-01-15,12:00,0.46506,0.620194,-0.155133,0.630637,0.576245,0.0543924
2015-01-16,12:00,0.398816,0.657293,-0.258477,0.797207,1.01901,-0.221804
2015-01-17,12:00,0.382451,0.507341,-0.124889,0.747242,0.70752,0.0397224
2015-01-18,12:00,0.44513,0.585151,-0.14002,0.563075,0.799021,-0.235946
2015-01-19,12:00,0.495827,0.726168,-0.230341,0.852752,0.998273,-0.145521
2015-01-20,12:00,0.528988,0.763411,-0.234424,0.759208,0.79262,-0.0334118
2015-01-21,12:00,0.199852,0.803594,-0.603742,0.432149,0.448472,-0.0163225
2015-01-22,12:00,0.627473,0.801945,-0.107282,0.293134,0.452374,-0.306917
2015-01-23,12:00,0.313048,0.688958,-0.295435,0.51816,0.872536,-0.345823
2015-01-24,12:00,0.670482,0.748158,-0.0776764,0.57121,1.00401,-0.432801
2015-01-25,12:00,0.650308,0.863214,-0.212906,0.686252,1.26787,-0.581615
2015-01-26,12:00,0.570233,0.844499,-0.274266,0.610858,1.34462,-0.733762
2015-01-27,12:00,0.486643,0.762347,-0.277675,0.700623,1.04336,-0.342738
2015-01-28,12:00,0.933326,1.08082,-0.147491,0.533696,1.01134,-0.477649
2015-01-29,12:00,1.00672,1.11559,-0.116166,0.532057,0.899046,-0.366989
2015-01-30,12:00,0.531216,0.767982,-0.236766,0.367098,0.966121,-0.599023
2015-01-31,12:00,0.477483,0.760836,-0.283352,0.416996,1.01328,-0.596279
2015-02-01,12:00,0.628061,0.88236,-0.249873,0.505676,0.940382,-0.434706
2015-02-02,12:00,0.50022,0.763159,-0.262939,0.664086,0.714507,-0.0504218
2015-02-03,12:00,0.549057,0.738361,-0.189304,0.566197,0.760636,-0.194439
2015-02-04,12:00,0.403174,0.625319,-0.222145,0.61717,0.863483,-0.246313
2015-02-05,12:00,0.481741,0.805236,-0.323495,0.480488,0.7525,-0.272012
2015-02-06,12:00,0.699347,0.940563,-0.241216,0.577052,0.829238,-0.252186
2015-02-07,12:00,0.65107,0.812186,-0.161115,0.427056,0.727884,-0.300828
2015-02-08,12:00,0.563567,0.70369,-0.140123,0.39278,0.77986,-0.387079
2015-02-09,12:00,0.575335,0.59241,-0.0170753,0.456039,0.697925,-0.241885
2015-02-10,12:00,0.586929,0.661883,-0.0749533,0.677072,0.761965,-0.0848929
2015-02-11,12:00,0.569737,0.555346,0.0143906,0.702222,0.66643,-0.00541658
2015-02-12,12:00,0.521454,0.467317,0.0598985,0.58813,0.710129,-0.131128
2015-02-13,12:00,0.447848,0.623329,-0.175481,0.487966,0.89461,-0.406644
2015-02-14,12:00,0.552079,0.598118,-0.046039,0.324093,0.940782,-0.61669
2015-02-15,12:00,0.365337,0.572174,-0.206837,0.372418,0.75761,-0.385192
2015-02-16,12:00,0.554143,0.588602,-0.0429384,0.466368,0.829618,-0.363251
2015-02-17,12:00,0.545634,0.732135,-0.186501,0.555107,0.946016,-0.390909
2015-02-18,12:00,0.589338,0.715492,-0.126154,0.457897,0.919749,-0.461852
2015-02-19,12:00,0.974592,0.883036,0.0915559,0.453155,1.06248,-0.609321
2015-02-20,12:00,0.794124,0.810892,-0.0167681,0.408222,0.921693,-0.513471
2015-02-21,12:00,0.505989,0.798241,-0.292253,0.525931,0.694543,-0.168612
2015-02-22,12:00,0.653786,0.88445,-0.218858,0.712966,0.975187,-0.262221
2015-02-23,12:00,0.493536,0.793814,-0.300277,0.802819,0.851029,-0.0482099
2015-02-24,12:00,0.576465,0.759682,-0.183217,0.700947,0.658817,0.0421299
2015-02-25,12:00,0.442534,0.763215,-0.320681,0.559759,0.63031,-0.0705504
2015-02-26,12:00,0.344256,0.666075,-0.321819,0.579842,0.694023,-0.11418
2015-02-27,12:00,0.319283,0.729253,-0.40997,0.60568,0.689155,-0.0834757
2015-02-28,12:00,0.409676,0.694513,-0.284837,0.521457,0.762466,-0.241009
2015-03-01,12:00,0.536183,0.749366,-0.213182,0.554978,0.684978,-0.129999
2015-03-02,12:00,0.577849,0.793957,-0.216108,0.416555,0.788165,-0.37161
2015-03-03,12:00,0.555423,0.873012,-0.317589,0.528344,0.955507,-0.427163
2015-03-04,12:00,0.367847,0.779888,-0.387288,0.875564,1.01339,-0.137825
2015-03-05,12:00,0.506836,0.798328,-0.291492,0.724493,0.883776,-0.159282
2015-03-06,12:00,0.449715,0.738415,-0.2887,0.751085,0.939732,-0.188647
2015-03-07,12:00,0.629112,0.843091,-0.213979,0.579551,0.876837,-0.297286
2015-03-08,12:00,0.379001,0.684563,-0.305562,0.500304,0.735683,-0.23538
2015-03-09,12:00,0.539787,0.815431,-0.266359,0.500839,0.945048,-0.444209
2015-03-10,12:00,0.564435,1.05178,-0.487342,0.423182,1.12339,-0.70021
2015-03-11,12:00,0.205296,0.825881,-0.620585,0.316721,1.19724,-0.880518
2015-03-12,12:00,0.34738,0.73788,-0.3905,0.430613,1.13436,-0.703746
2015-03-13,12:00,0.513575,0.953587,-0.440012,0.502442,1.26962,-0.767175
2015-03-14,12:00,0.962061,1.1673,-0.205241,0.516595,1.48207,-0.96547
2015-03-15,12:00,0.795145,1.49877,-0.703629,0.456057,1.55394,-1.09789
2015-03-16,12:00,0.755804,1.64751,-0.891701,0.388738,1.44986,-1.06113
2015-03-17,12:00,1.19552,1.84404,-0.648519,0.401957,1.46966,-1.0677
2015-03-18,12:00,0.75528,1.32351,-0.568229,0.197041,1.25288,-1.05584
2015-03-19,12:00,0.533465,1.20537,-0.671902,0.354167,1.4293,-1.07513
2015-03-20,12:00,0.745898,1.44571,-0.69981,0.635393,1.38504,-0.749645
2015-03-21,12:00,1.05011,1.53984,-0.494025,0.46639,1.52623,-1.05984
2015-03-22,12:00,0.771373,1.6105,-0.839124,0.345607,1.65222,-1.30661
2015-03-23,12:00,0.870394,1.92518,-1.05479,0.161458,1.52869,-1.36723
2015-03-24,12:00,0.835891,1.64926,-0.813364,0.4336,1.54958,-1.11598
2015-03-25,12:00,0.879183,1.48726,-0.608082,0.403163,1.871,-1.46784
2015-03-26,12:00,0.997903,1.97068,-1.40227,0.459224,2.07674,-1.61751
2015-03-27,12:00,1.41084,2.11743,-1.25372,0.753812,2.13619,-1.38238
2015-03-28,12:00,1.27511,2.0709,-1.42593,0.643977,1.73446,-1.09048
2015-03-29,12:00,0.935699,1.68619,-1.19823,0.212282,1.48268,-1.2704
2015-03-30,12:00,0.962573,1.48782,-0.886982,0.533629,1.35967,-0.826043
2015-03-31,12:00,0.835055,1.50926,-1.01478,0.503185,1.46454,-0.961357
2015-04-01,12:00,1.09501,1.94289,-1.36822,0.820831,1.98581,-1.16498
2015-04-02,12:00,1.27703,1.92588,-1.14904,0.547149,2.11523,-1.56808
2015-04-03,12:00,1.36465,2.09857,-1.3294,0.905664,2.02284,-1.11717
2015-04-04,12:00,1.29637,2.2216,-1.21212,0.642317,1.98041,-1.33809
2015-04-05,12:00,1.06215,2.55739,-1.7239,0.704159,2.16419,-1.46003
2015-04-06,12:00,1.78959,2.63692,-1.0468,0.785039,2.14533,-1.36029
2015-04-07,12:00,1.35365,2.1422,-1.04683,0.589796,2.20674,-1.61694
2015-04-08,12:00,1.16108,2.73853,-1.67663,0.37158,2.30973,-1.93815
2015-04-09,12:00,0.840823,2.71176,-1.9408,0.760467,2.26729,-1.50682
2015-04-10,12:00,1.31634,2.56554,-1.44157,0.399476,2.2775,-1.87802
2015-04-11,12:00,0.940012,2.57163,-1.86945,0.0469241,2.34049,-2.29357
2015-04-12,12:00,0.864708,2.42894,-1.73305,0.154047,2.23012,-2.22746
2015-04-13,12:00,0.765195,2.48858,-1.79876,-0.0646769,2.13479,-2.34807
2015-04-14,12:00,0.946216,2.41747,-1.34902,0.167691,1.96367,-1.78857
2015-04-15,12:00,1.06042,2.61269,-1.55674,-0.405798,2.24226,-2.63651
2015-04-16,12:00,1.20002,2.87784,-1.55855,0.231523,2.40505,-2.08685
2015-04-17,12:00,1.09321,3.07129,-1.88405,0.528703,2.81373,-2.01268
2015-04-18,12:00,0.851381,3.06845,-2.21134,0.411121,3.01762,-2.11145
2015-04-19,12:00,0.776321,3.3067,-2.53038,0.843906,3.35615,-2.15211
2015-04-20,12:00,0.771022,3.61198,-2.84095,0.944286,3.77547,-2.44998
2015-04-21,12:00,0.659359,3.48442,-2.82506,1.30836,3.71135,-1.96325
2015-04-22,12:00,0.885931,3.54309,-2.65716,1.27954,3.39778,-1.58054
2015-04-23,12:00,0.803609,3.17201,-2.3684,1.0679,2.97901,-1.26561
2015-04-24,12:00,0.981778,3.06099,-2.14988,0.521529,2.97977,-1.81043
2015-04-25,12:00,1.12357,3.24986,-2.12629,0.783784,3.03799,-1.58825
2015-04-26,12:00,0.767254,3.52711,-2.75985,0.537622,3.15925,-1.84445
2015-04-27,12:00,0.806564,3.34959,-2.54246,0.559431,3.02851,-1.78728
2015-04-28,12:00,0.75598,3.53388,-2.7779,0.534178,2.91436,-1.95549
2015-04-29,12:00,0.666067,4.10988,-3.44382,0.414189,3.02118,-2.10526
2015-04-30,12:00,0.78193,3.94624,-3.16431,0.730908,3.4833,-2.29948
2015-05-01,12:00,0.803983,3.35014,-2.54615,1.28911,3.40167,-1.88598
2015-05-02,12:00,0.909482,3.49509,-2.58561,0.672908,3.02154,-2.60698
2015-05-03,12:00,0.862157,3.66053,-2.79838,0.69886,3.02847,-2.46519
2015-05-04,12:00,0.475329,4.16112,-3.68579,0.61447,3.41955,-2.80508
2015-05-05,12:00,0.594192,4.4312,-3.83701,1.22012,4.22064,-3.00052
2015-05-06,12:00,0.592732,4.30922,-3.71648,0.894135,4.00845,-3.11432
2015-05-07,12:00,1.21852,4.38716,-3.16864,1.09703,4.10852,-3.01149
2015-05-08,12:00,0.741612,4.81946,-4.07785,0.956899,4.1359,-3.179
2015-05-09,12:00,1.20421,4.6706,-3.46639,1.96329,4.88994,-2.92665
2015-05-10,12:00,1.26295,5.00667,-3.73628,2.00647,4.64068,-2.63421
2015-05-11,12:00,0.917149,4.93857,-4.02143,1.77763,4.30191,-2.52428
2015-05-12,12:00,0.856704,4.65674,-3.80003,1.02871,4.15529,-3.12658
2015-05-13,12:00,0.884041,4.42398,-3.53994,0.610313,3.84067,-3.23035
2015-05-14,12:00,0.846146,4.58764,-3.7415,0.535031,4.26381,-3.72878
2015-05-15,12:00,1.17163,4.7595,-3.58787,0.515953,4.73162,-4.21567
2015-05-16,12:00,1.03758,5.218,-4.18042,0.542708,4.91802,-4.37531
2015-05-17,12:00,1.50025,5.79056,-4.29031,0.164506,4.50577,-4.34126
2015-05-18,12:00,1.24871,5.7913,-4.54259,0.208044,5.38811,-5.18006
2015-05-19,12:00,1.08806,6.1153,-5.02724,0.922085,5.94157,-5.01948
2015-05-20,12:00,1.59387,5.96381,-4.36994,1.12597,5.84981,-4.72384
2015-05-21,12:00,0.663249,6.14524,-5.77662,-0.279001,5.96843,-6.4544
2015-05-22,12:00,1.18341,6.99618,-5.45602,0.0329654,6.21091,-5.94802
2015-05-23,12:00,2.136,6.84579,-4.38705,1.81264,5.8995,-4.49695
2015-05-24,12:00,1.31789,6.60997,-4.59859,0.129818,5.54772,-4.97447
2015-05-25,12:00,1.86669,5.33922,-3.47253,0.607351,5.68388,-3.96294
2015-05-26,12:00,2.26506,4.90223,-1.61545,1.84808,5.28946,-2.11406
2015-05-27,12:00,1.20123,5.35087,-4.14587,0.281631,5.36276,-4.73646
2015-05-28,12:00,0.499031,5.60605,-5.10702,-0.232166,5.83151,-5.6144
2015-05-29,12:00,0.875313,5.66769,-4.79237,-0.780797,5.70315,-5.49561
2015-05-30,12:00,1.97038,5.34834,-3.37797,0.775844,5.60649,-4.08087
2015-05-31,12:00,0.936908,6.83928,-5.73858,-0.642602,6.08138,-6.48362
2015-06-01,12:00,1.19526,7.00777,-4.79417,0.435199,6.15025,-5.06444
2015-06-02,12:00,0.795645,7.55044,-6.7548,-0.97328,6.99012,-7.94206
2015-06-03,12:00,1.13055,7.72157,-5.9914,0.357345,5.97683,-5.78383
2015-06-04,12:00,0.855981,7.08859,-5.70481,2.90305,4.9677,-2.06465
2015-06-05,12:00,1.07814,6.96975,-5.76156,2.9788,5.20098,-2.22218
2015-06-06,12:00,0.859687,7.82685,-6.84501,2.92683,4.75423,-1.8274
2015-06-07,12:00,1.3467,7.19297,-5.74686,2.21138,4.31181,-2.10043
2015-06-08,12:00,0.476821,7.47618,-6.99935,3.05192,4.10913,-1.0572
2015-06-09,12:00,0.415493,7.15752,-6.74203,3.3249,5.02534,-1.70045
2015-06-10,12:00,0.473444,6.99147,-6.51802,3.06989,5.46602,-2.39613
2015-06-11,12:00,0.725316,6.39687,-5.67155,3.82117,6.23939,-2.41822
2015-06-12,12:00,0.534501,6.6375,-6.103,4.15035,7.20276,-3.05241
2015-06-13,12:00,0.543602,6.02611,-5.52368,4.17307,6.70604,-2.53297
2015-06-14,12:00,-0.0953153,7.26981,-7.36737,5.59342,5.23891,0.354502
2015-06-15,12:00,-0.244823,7.45417,-7.69899,3.60286,4.87416,-1.2713
2015-06-16,12:00,0.317027,7.11137,-6.79435,3.37438,4.64215,-1.26777
2015-06-17,12:00,1.1214,7.08345,-5.96205,2.97786,4.49154,-1.51368
2015-06-18,12:00,0.934108,6.1092,-5.19372,3.6199,4.11011,-0.49021
2015-06-19,12:00,0.649883,7.0618,-6.63801,3.37233,4.6946,-1.32227
